step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
-0.2222222222222222,1,-0.15156191168141261,3461,0.12794851199820056,0.0,1189,-0.06440642454616466,-0.09124308967317012,0
1.5502645502645502,1,-0.20418258526309307,3137,1.645421043231553,1.0867430072685047,2845,0.2346565486404088,0.15575817108888965,0
-1.2222222222222223,1,-0.2342051112111157,2617,1.0628511087040944,0.6914871006452186,2782,0.1718562309989204,0.09867610341398506,0
1.3280423280423281,1,0.016688460700351675,4320,1.5572190307792582,0.7362665381156632,883,-0.14294408275308443,-0.13067855483074128,0
0.3968253968253968,4,1.1986947154653131,2037,0.3950019153059521,0.0,2920,1.439410382303933,1.4167023902161395,0
0.30687830687830686,1,0.9527460158193444,3399,1.5324460531327109,0.0,3122,-0.14294408275308443,0.02346143479101546,0
0.5608465608465608,1,0.9337054601483515,761,-0.14812845281904316,0.0,3166,2.311955308344092,2.1366002002224587,0
-0.48148148148148145,0,-0.348228413171442,2890,1.623509194844113,1.3839890914392021,1763,-0.14294408275308443,-0.19893337683359616,0
-0.3492063492063492,1,0.24555222485364667,398,-0.14859503697514373,0.0,749,2.496815312614833,2.1637150867157544,0
-1.1322751322751323,3,-0.3054264289206465,4336,-0.04225786675743051,0.0,4893,-0.14294408275308443,-0.19893337683359616,0
1.91005291005291,0,1.444819094897386,1843,3.478403679148123,5.077538892700812,680,1.432997035304796,0.8449004867729579,0
0.5661375661375662,3,-0.3109078010077505,2325,0.1242246422240394,0.09118534854322015,3744,-0.14294408275308443,-0.19893337683359616,0
-0.4656084656084656,1,1.0719343746989167,240,-0.14856862655121353,0.0,629,0.10152387445257326,0.25208159266726143,0
0.798941798941799,0,1.4316336504762919,2921,2.236239833499884,4.13523325980473,576,1.945912017886902,1.2855581769262145,0
-0.10582010582010581,1,0.481377109796166,1271,2.4681125273334135,0.8156713964595967,20,0.3378985412474557,0.3569095010027696,0
0.6931216931216931,1,-0.13711558078159278,4164,0.20033948399093637,0.0,813,-0.14294408275308443,-0.1560053664441548,0
-1.0846560846560847,1,0.6037412343053743,2670,0.03429714874163682,0.0,1135,0.14150052589222994,0.20916020732105425,0
0.6878306878306878,0,0.25334250947410086,857,-0.06458347845311067,0.9021227113410695,1358,-0.14294408275308443,-0.19893337683359616,0
0.6507936507936508,1,1.2179853121984041,465,-0.0463866963651884,0.0,1127,0.01270046213017137,0.20019734462697444,0
-0.48677248677248675,3,-0.3534799366906814,2582,-0.14859503697514373,0.0,4889,-0.14294408275308443,-0.19893337683359616,0
1.402116402116402,2,-0.39734668082633545,640,1.5734647868167086,1.2821921863295294,3305,0.25393753208624975,0.14043311437907446,0
-1.1058201058201058,3,-0.3945117461887907,3741,-0.146394168314292,0.0,3376,-0.14294408275308443,-0.19893337683359616,0
-1.1375661375661377,1,1.27830370027584,3510,-0.14859503697514373,0.0,450,0.6456531289099122,0.11633675169301733,0
0.2751322751322751,3,-0.24841462535236578,837,7.279231051703797,5.340476823931577,3465,-0.14294408275308443,-0.19893337683359616,0
-1.1375661375661377,3,-0.36618462681581293,2641,-0.14859503697514373,0.0,4896,-0.14294408275308443,-0.19893337683359616,0
-0.18518518518518517,0,0.44813227884262874,1794,10.0616428098006,8.69643800182583,802,0.2191241358552637,-0.028704884306214627,0
0.5767195767195767,4,0.2756425507886052,3622,-0.14859503697514373,0.0,2099,1.8899388510718655,1.6498567662093162,0
0.6878306878306878,0,-0.25055716597478767,1936,213.00556936417235,158.97139696454988,135,-0.009718619398203362,-0.10928777269603973,0
0.1693121693121693,3,-0.3953320599091976,33,0.03698220850787596,0.13504714852001853,3668,-0.14294408275308443,-0.19893337683359616,0
0.0582010582010582,1,0.2664663082956704,155,0.6484539502896397,0.0,718,-0.14294408275308443,-0.08954779890068215,0
0.43386243386243384,0,-0.01679364477610833,4783,0.33993899852332715,0.8551651554032507,39,10.572007495661945,8.898441975558663,0
-0.1164021164021164,0,-0.20393839341217082,1804,1.1630870308201944,1.227050193190465,2647,0.5789285574334634,0.38626477443008195,0
0.5661375661375662,0,-0.09718525404198618,299,3.5965309027820194,3.1773957942390885,848,0.2189911880148237,0.0609785520946654,0
-0.1111111111111111,0,-0.17521200179804755,2663,8.938966764792395,7.056450215132972,313,1.862659041701434,1.4789841787706859,0
-0.4656084656084656,1,0.2793101587840853,3614,-0.14859503697514373,0.0,766,0.06991363942927668,0.09453736101315204,0
-0.37037037037037035,1,1.1432569091931455,4652,-0.14859503697514373,0.0,1918,1.1987432147707282,1.2018292640551251,0
0.1693121693121693,4,0.5432060693754847,4476,-0.14859503697514373,0.0,2504,0.2758794317784806,0.31407125953037546,0
0.2857142857142857,3,-0.3583521770121856,684,-0.14859503697514373,0.0,4706,-0.14294408275308443,-0.19893337683359616,0
-0.3333333333333333,1,0.4009745650485244,3571,-0.14859503697514373,0.0,2673,0.37015964265481954,0.37124939451994055,0
-0.6296296296296297,3,-0.36069262442318045,3407,-0.14859503697514373,0.0,4850,-0.14294408275308443,-0.19893337683359616,0
0.8201058201058201,3,-0.21165314691439555,1552,-0.14859503697514373,0.0,4782,-0.14294408275308443,-0.19893337683359616,0
0.25925925925925924,1,0.34458415115796004,1035,0.7312066119376656,0.0,2842,-0.14294408275308443,-0.0766841844549479,0
-0.08994708994708994,1,-0.10459981585411653,4195,-0.14859503697514373,0.0,1753,-0.0512196642964648,-0.07223661955837267,0
0.6613756613756614,0,0.13124790644334222,3906,0.051789652858086545,0.8313916356552234,2455,-0.14294408275308443,-0.19893337683359616,0
-0.20105820105820105,1,0.4113772599683052,4374,-0.14117370785075165,0.0,1350,1.8093511410842358,1.6033143968979942,0
0.5185185185185185,1,0.49235892748507837,3559,-0.14859503697514373,0.0,1363,8.209073102768613,7.08771490866039,0
-0.20105820105820105,0,-0.017707596738037405,2938,151.4098337672896,113.38808229371469,2694,1.9730661293359744,1.54743407521345,0
-1.2222222222222223,0,-0.11854799741256332,4985,177.34398302866157,132.57678031543307,185,0.06939540737563514,-0.06339175968872635,0
0.5238095238095238,0,0.5388829428266437,4912,0.8773795049167955,1.9719573313320575,3139,0.5563231039987738,0.24461966660123216,0
-0.5608465608465608,0,-0.10160542663364307,3423,194.45472684413812,145.34465921272826,1924,1.821987563895392,1.4320937476114692,0
-0.09523809523809523,1,1.2051687749830458,3671,-0.14859503697514373,0.0,741,0.8455250605589291,0.9100611958216858,0
-0.4656084656084656,0,1.4272939426853344,1896,0.039359146661595845,2.4931505735381885,1656,0.8125753442023386,0.31739336275236407,0
-1.2380952380952381,3,-0.3797878575029924,3823,5.92758569879946,4.502999323034957,3893,-0.14294408275308443,-0.19893337683359616,0
0.3968253968253968,1,1.399487148793493,967,0.04407780907046201,0.0,764,0.7156251938695105,0.8310092368283332,0
0.42857142857142855,4,0.27180017853572697,1206,-0.14859503697514373,0.0,435,0.0832808344893954,0.10472819347808089,0
0.5396825396825397,1,0.500520052094092,4603,-0.14859503697514373,0.0,1085,0.1089028910788886,0.1642954145389325,0
0.1693121693121693,0,-0.34217030886238275,3361,230.58007379732706,171.94477452565394,2171,-0.08308262758004076,-0.15692013331773003,0
-0.47619047619047616,3,-0.33093600870149004,1645,-0.04590576254541908,0.0,3528,-0.14294408275308443,-0.19893337683359616,0
0.30687830687830686,3,-0.32124554425212454,3083,-0.1456722833935326,0.0,3918,-0.14294408275308443,-0.19893337683359616,0
-0.07936507936507936,0,0.3151281340280111,3900,28.271977054623694,22.090087764127357,2723,0.3124264600110543,0.07296015635973087,0
0.30687830687830686,1,0.2543791931453145,4974,-0.05672197559654822,0.0,1574,1.00301190785248,0.8881293964079523,0
-0.2328042328042328,1,-0.36444186706159526,1653,-0.14859503697514373,0.0,1324,7.456329611535938,6.303112378516594,0
-0.6031746031746031,3,-0.3807170174139791,560,0.28274881012786934,0.2992786843361778,3907,-0.14294408275308443,-0.19893337683359616,0
-0.21693121693121692,0,0.021193116246472667,1805,8.334653216277934,6.859517654373507,1020,0.2244673850008957,0.04616682316586403,0
0.1693121693121693,0,1.8566725823808308,2823,1.1147268155268204,3.847813759657146,2891,1.4435360565258946,0.786090555894291,0
0.6931216931216931,0,-0.07362300381840324,4119,190.77941659593625,142.6429470085824,2870,0.5636743455972598,0.35176513399257775,0
0.7936507936507936,1,-0.09550698819882229,96,-0.14859503697514373,0.0,1388,0.25993201990909093,0.19526148640479252,0
0.15343915343915343,0,0.47088871121698017,214,-0.006955933437368413,1.2255370389327365,1671,1.4810874336836612,1.0463890322250122,0
-1.0846560846560847,1,-0.19169594355806224,2757,0.3966481650642692,0.14041519342228423,331,0.06688261481381501,0.01438589610878147,0
-1.1058201058201058,3,-0.3704548052878344,4924,-0.14859503697514373,0.0,4505,-0.14294408275308443,-0.19893337683359616,0
0.5343915343915344,0,0.4425972466008231,3572,23.804299330902918,18.926400266090607,796,0.07717345366984157,-0.1491458084051861,0
-0.4973544973544973,1,0.7333765895215476,4081,0.11726989725574785,0.0,2399,0.31555711223074845,0.37930660291571544,0
0.6507936507936508,0,1.3507957209663308,2438,1.9403990681081915,3.810631308757769,1378,-0.14294408275308443,-0.19893337683359616,0
-0.6243386243386243,1,-0.1668799784972825,2245,-0.14859503697514373,0.0,2811,0.019621029143697448,-0.021931183812371056,0
-0.6296296296296297,0,0.41608312837888106,4987,0.250123133099403,1.3463769057798833,3268,4.307937006403435,3.5004227726112065,0
-0.3386243386243386,3,-0.38159994312532236,914,-0.14859503697514373,0.0,4010,-0.14294408275308443,-0.19893337683359616,0
0.6878306878306878,3,-0.29185122358440607,2778,0.10497144317890827,0.052273334915519706,3909,-0.14294408275308443,-0.19893337683359616,0
-0.5079365079365079,1,1.2508690179402047,2436,-0.06676674016467561,0.0,30,-0.030765908467434957,0.1684532782718815,0
-0.41798941798941797,0,1.420408912504104,719,26.413735489260258,22.13091853394934,2742,4.232020017594819,3.241779920548855,0
-0.4603174603174603,0,-0.36384768893152375,3422,-0.047944911377071436,0.11876109954127306,1858,-0.03665810385092211,-0.11366262125208466,0
0.43386243386243384,3,-0.2790747661812801,1017,-0.1173955228389093,0.0,4687,-0.14294408275308443,-0.19893337683359616,0
0.42328042328042326,1,0.6646420512278238,2034,-0.14859503697514373,0.0,323,2.08383877944438,1.8796763835565766,0
-0.2275132275132275,1,0.21255814704008993,3825,-0.14859503697514373,0.0,2995,0.02688646697014388,0.20146057537382359,0
0.8148148148148148,1,-0.059860776312647926,1522,0.22180235517156266,0.0,2365,0.4524189978358966,0.36568672847783146,0
0.42328042328042326,4,0.6195938681600263,729,-0.14859503697514373,0.0,3170,2.678955509742435,2.3810183222878294,0
0.015873015873015872,1,1.5438263019266423,4852,0.29327776580138415,0.0,1882,-0.04468419534956927,0.20479574442064832,0
1.164021164021164,3,-0.287376322721224,3489,0.03905982852372001,0.0,3859,-0.14294408275308443,-0.19893337683359616,0
-1.2698412698412698,0,-0.0045740322769391335,4662,65.9719559152802,49.7611353470382,399,0.00796684300453803,1.1833679319795003,0
0.3915343915343915,3,-0.2331900441899004,4190,4.839421563296818,3.503398891765664,4218,-0.14294408275308443,-0.19893337683359616,0
-1.2486772486772486,4,1.0232474227898722,3259,-0.14859503697514373,0.0,1281,10.33301410910916,8.990874235365789,0
-0.328042328042328,1,0.09110772017928136,3475,-0.080315287640879,0.0,3330,3.8145681191730136,3.2648179681742433,0
0.7671957671957672,3,-0.30432082628296764,4292,0.20190218877488755,0.14055572777152195,4951,-0.14294408275308443,-0.19893337683359616,0
-1.253968253968254,3,-0.24892737229032597,64,-0.14859503697514373,0.0,4012,-0.14294408275308443,-0.19893337683359616,0
0.783068783068783,3,-0.3535791698298502,4850,-0.14859503697514373,0.0,4785,-0.14294408275308443,-0.19893337683359616,0
-0.3439153439153439,0,0.47225447659522707,3392,9.379615620489252,8.219487569661394,2993,2.62993705314092,2.0283054344017297,0
0.42857142857142855,1,-0.16601729614287888,1144,0.738073322159523,0.36163960500601317,2439,1.6316075888028319,1.356283830160869,0
0.3968253968253968,0,1.1329885426795894,300,159.32216577360919,120.76570609067213,2670,0.16781509671175288,-0.18534336115567426,0
-0.6137566137566137,1,0.616537477301087,364,-0.14859503697514373,0.0,1817,0.6888472944376007,0.6791892351657488,0
-0.36507936507936506,1,0.41578278410066916,186,-0.14859503697514373,0.0,116,0.6402619519208438,0.6045959135179672,0
0.005291005291005291,4,11.542372010008815,3845,0.5430851622827013,0.0,2777,1.2683474639032344,2.792447150869063,0
-1.2328042328042328,3,-0.3070585622895786,251,1.9701262011103162,1.4612605557330178,4740,-0.14294408275308443,-0.19893337683359616,0
-1.253968253968254,3,-0.29352928597674643,3444,-0.14859503697514373,0.0,3393,-0.14294408275308443,-0.19893337683359616,0
0.164021164021164,4,0.6670528417610484,4765,0.5948927302116871,0.0,1841,4.889706292772272,4.278784520403896,0
-0.328042328042328,3,-0.3671885549044409,622,-0.14587476331033097,0.0,3527,-0.14294408275308443,-0.19893337683359616,0
-1.0846560846560847,3,-0.3836390798666935,2273,-0.14859503697514373,0.0,4773,-0.14294408275308443,-0.19893337683359616,0
0.5608465608465608,1,-0.180054436573907,4331,0.508622200096156,0.2088165991330152,556,2.8838481769070583,2.4245016721104498,0
0.31216931216931215,1,0.3255681621739066,1917,-0.14859503697514373,0.0,1321,0.0012938901191830287,0.04349222369532184,0
-0.4603174603174603,3,-0.3395867885799951,2862,-0.14859503697514373,0.0,3490,-0.14294408275308443,-0.19893337683359616,0
1.7989417989417988,0,-0.3501907472269367,2032,0.125730036388062,0.2657421915397273,2649,-0.14294408275308443,-0.19893337683359616,0
0.0,3,-0.34288381090044506,1387,1.0281256269036827,0.8057412642622198,3498,-0.14294408275308443,-0.19893337683359616,0
1.7989417989417988,0,1.35385963950574,917,5.2953893452206655,6.313761263814976,3107,1.5232667868894292,0.9370495280757032,0
2.195767195767196,3,-0.3217143966749117,3565,-0.05533983007753332,0.0,4417,-0.14294408275308443,-0.19893337683359616,0
-1.2645502645502646,1,-0.13778757885165824,4026,0.4647294840800716,0.12162477381216179,1532,5.856080788434774,4.972396922781325,0
-0.5978835978835979,3,-0.37678044742981404,4526,0.03450843213307859,0.10928542513214523,3363,-0.14294408275308443,-0.19893337683359616,0
2.35978835978836,3,-0.3410484810215287,482,0.04652517502132915,0.07216691309908013,3912,-0.14294408275308443,-0.19893337683359616,0
0.8253968253968254,0,0.8430441110758591,4670,1.643343423215709,2.934695858551751,3044,-0.14294408275308443,-0.19893337683359616,0
-0.32275132275132273,0,1.1791425826985955,3905,75.2630159317581,58.2083670597191,1826,0.5171217236357348,0.10567560816268896,0
-0.20105820105820105,1,-0.2896729264797516,731,0.0714566152114578,0.024499143907763823,2936,-0.14294408275308443,-0.18112688547259495,0
0.7777777777777778,1,0.9271286071020385,61,0.03861965479154966,0.0,1108,-0.14294408275308443,0.01924303273632571,0
0.18518518518518517,1,0.2213672116592886,3258,-0.14859503697514373,0.0,2524,7.345053856232081,6.304448526616664,0
0.021164021164021163,3,-0.35248058624558254,1788,-0.09520196326288025,0.0,4857,-0.14294408275308443,-0.19893337683359616,0
-0.6031746031746031,1,0.9872040240334932,4366,-0.14859503697514373,0.0,1328,0.5024181333565252,0.5808500332076104,0
0.5502645502645502,1,-0.3203835739756032,2252,-0.14859503697514373,0.0,2636,-0.027514584283798327,-0.08750433739842624,0
0.2962962962962963,0,-0.37555867437190893,1400,7.771360602316128,5.928372927667567,69,8.145235791971695,6.882894058592339,0
0.26455026455026454,1,0.40553003243781777,3335,0.12742910699423954,0.0,1659,-0.14294408275308443,-0.06664826576961462,0
0.015873015873015872,3,-0.13368606111232953,4277,-0.14859503697514373,0.0,4175,-0.14294408275308443,-0.19893337683359616,0
0.5185185185185185,0,0.5723506541573402,3641,16.728169237116198,13.822584860155207,232,10.55856124709228,8.78993287995745,0
-0.5714285714285714,0,0.3424760954501237,1530,0.2034118966414854,1.2166779975081548,643,0.20506883529969142,-0.023322292132039405,0
0.17989417989417988,0,-0.386725479722101,108,0.02655889453008206,0.14476323306647984,1629,-0.13292843710929958,-0.1921960010079028,0
-1.1058201058201058,1,-0.3072436008135643,1093,-0.14859503697514373,0.0,81,-0.009664293991037548,-0.07008053232113508,0
0.5502645502645502,1,0.6246069473141076,2112,-0.052337845224131534,0.0,19,0.945309165071666,0.8997649992051938,0
-0.455026455026455,3,-0.36797997860790893,4954,0.03672690774321715,0.09959137490268996,4105,-0.14294408275308443,-0.19893337683359616,0
-0.23809523809523808,3,-0.3943977628649173,696,-0.14859503697514373,0.0,4529,-0.14294408275308443,-0.19893337683359616,0
0.2698412698412698,4,21.29301675520529,2142,-0.14859503697514373,0.0,2093,5.3194635376329416,8.04264424328793,0
0.3968253968253968,3,-0.10301239080365152,3385,0.7818618050358296,0.31302475365338484,4928,-0.14294408275308443,-0.19893337683359616,0
-0.21164021164021163,0,0.6178620947502782,1996,139.53872394295306,105.36457816972339,1501,0.11915619690789044,-0.14211587536056575,0
0.2751322751322751,3,-0.23132679068545675,1,-0.14859503697514373,0.0,4873,-0.14294408275308443,-0.19893337683359616,0
-0.3333333333333333,1,0.9482652148822803,352,-0.14859503697514373,0.0,2181,0.5446610017317532,0.6105510484613559,0
0.8095238095238095,0,1.6809019554841205,1618,-0.14632374051714472,2.681814756841147,2843,0.006877199761078918,-0.19893337683359616,0
-0.4973544973544973,1,0.5258676850194186,4008,-0.14859503697514373,0.0,1560,0.9351621293403245,0.8748310585184396,0
-0.6243386243386243,3,-0.349324758796651,972,0.24196997112790447,0.22842727242501626,4352,-0.14294408275308443,-0.19893337683359616,0
0.30158730158730157,0,1.2369818207661059,3657,4.768539770962201,5.770610627977379,795,2.125837325546587,1.471427910748917,0
0.8835978835978836,3,-0.37366887053499676,4673,-0.14859503697514373,0.0,4426,-0.14294408275308443,-0.19893337683359616,0
-0.19047619047619047,1,-0.29631885108064754,1634,1.3780066974634217,1.0063354563441487,1217,-0.14294408275308443,-0.1822212655600233,0
0.8201058201058201,0,0.21470328166051167,1510,0.027051889110112852,0.9205648444701833,1248,1.2811778710357402,0.9176740070379861,0
-0.6243386243386243,0,-0.2895813227464646,4555,15.025676896414247,11.443067751393357,361,0.6254067795497191,0.4401013582199216,0
1.5714285714285714,4,2.687989787989365,1706,-0.14859503697514373,0.0,2629,1.321596199302421,1.561225346471492,0
-0.37566137566137564,3,-0.3581234982865563,3739,-0.14649100653536948,0.0,4179,-0.14294408275308443,-0.19893337683359616,0
0.015873015873015872,0,-0.2901265200907752,3886,0.3905385536617447,0.5404438249187272,587,-0.14294408275308443,-0.19893337683359616,0
1.7777777777777777,4,-0.2502622640061047,2872,0.037167081475387505,0.0,2081,0.1231953913518444,0.052883109410187305,0
-0.6137566137566137,3,-0.2478812790185248,469,-0.14859503697514373,0.0,3493,-0.14294408275308443,-0.19893337683359616,0
0.5291005291005291,1,0.5938526087539066,3792,-0.14859503697514373,0.0,1994,1.8574847450619472,1.6745114835188997,0
-1.1058201058201058,1,1.0854466628679855,4170,-0.14859503697514373,0.0,548,0.2070800216358159,0.34454565435701734,0
-0.32275132275132273,0,-0.12011060146255968,4609,0.34353680254059477,0.7246365501709265,819,-0.14294408275308443,-0.19893337683359616,0
0.6666666666666666,3,-0.3018818578106863,1556,0.3446196299217338,0.24372335101827727,4245,-0.14294408275308443,-0.19893337683359616,0
0.021164021164021163,1,0.7460233470246838,999,-0.14859503697514373,0.0,2590,0.4085409591979477,0.4608802074737402,0
-1.0793650793650793,0,2.044627319608007,2361,37.15574017909129,30.937606945951195,292,3.710516193038393,2.6931613047749607,0
0.14285714285714285,1,-0.387943946704124,4553,-0.14859503697514373,0.0,487,-0.0792371725277376,-0.14284664024322755,0
-0.08994708994708994,4,-0.24701905442847408,1460,-0.14859503697514373,0.0,1020,0.43677752275452614,0.32149573860740327,0
0.06878306878306878,1,-0.23459644887014416,159,-0.14182516497436376,0.0,2010,-0.020168780124623104,-0.06709796465878226,0
0.291005291005291,4,50.46489812714998,2133,-0.14859503697514373,0.0,553,19.451431811134686,30.91159048780229,0
-1.2380952380952381,3,-0.3233902211081934,114,-0.14859503697514373,0.0,4933,-0.14294408275308443,-0.19893337683359616,0
-0.328042328042328,1,0.8493639040066626,4522,-0.14859503697514373,0.0,402,0.1482265403475056,0.2553567426751274,0
-0.17989417989417988,0,-0.2621847365775323,3607,12.952660481565468,9.934171559847991,1822,1.16583223649528,0.8975948829573148,0
-0.3439153439153439,1,0.02171857886090246,1920,-0.1442725309252309,0.0,1040,1.3477049507975545,1.1444923374161573,0
0.010582010582010581,0,0.6896735724361162,3296,-0.14859503697514373,1.4021118581283776,1572,0.582615846683551,0.2422665031727162,0
-0.6084656084656085,1,0.1631602870909829,2972,1.5347085461160666,0.5306490463829586,1846,-0.06341798625419749,-0.038572982522162305,0
-0.49206349206349204,3,-0.391596957103017,2970,-0.14859503697514373,0.0,3734,-0.14294408275308443,-0.19893337683359616,0
0.5396825396825397,1,1.3289255712419108,4551,0.2293909503141795,0.0,1605,0.021410593291274153,0.22591202697638876,0
